country|year|pib|life_expect|murderers|population
Sao Tome and Principe|1921|1070|31.7||56500
Sao Tome and Principe|1922|1080|31.8||56800
Sao Tome and Principe|1923|1100|31.8||57200
Sao Tome and Principe|1924|1110|31.8||57500
Sao Tome and Principe|1925|1120|31.8||57900
Sao Tome and Principe|1926|1130|31.8||58300
Sao Tome and Principe|1927|1140|31.8||58800
Sao Tome and Principe|1928|1150|31.8||59200
Sao Tome and Principe|1929|1160|31.9||59500
Sao Tome and Principe|1930|1170|31.9||59800
Sao Tome and Principe|1931|1180|31.9||60000
Sao Tome and Principe|1932|1190|31.9||60200
Sao Tome and Principe|1933|1200|31.9||60300
Sao Tome and Principe|1934|1220|31.9||60400
Sao Tome and Principe|1935|1230|31.9||60500
Sao Tome and Principe|1936|1240|33.0||60600
Sao Tome and Principe|1937|1250|34.0||60700
Sao Tome and Principe|1938|1260|35.0||60800
Sao Tome and Principe|1939|1270|36.0||60800
Sao Tome and Principe|1940|1280|37.0||60800
Sao Tome and Principe|1941|1300|38.0||60800
Sao Tome and Principe|1942|1310|39.1||60700
Sao Tome and Principe|1943|1320|40.1||60600
Sao Tome and Principe|1944|1330|41.1||60500
Sao Tome and Principe|1945|1340|42.1||60300
Sao Tome and Principe|1946|1350|43.2||60200
Sao Tome and Principe|1947|1370|44.2||60100
Sao Tome and Principe|1948|1380|45.2||60000
Sao Tome and Principe|1949|1390|46.2||59900
Sao Tome and Principe|1950|1400|47.3||60000
Sao Tome and Principe|1951|1400|47.5||59200
Sao Tome and Principe|1952|1400|47.9||58600
Sao Tome and Principe|1953|1400|48.4||58200
Sao Tome and Principe|1954|1450|48.9||58300
Sao Tome and Principe|1955|1310|49.5||58800
Sao Tome and Principe|1956|1380|50.0||59800
Sao Tome and Principe|1957|1370|50.6||61000
Sao Tome and Principe|1958|1500|51.2||62300
Sao Tome and Principe|1959|1340|51.9||63500
Sao Tome and Principe|1960|1480|52.5||64300
Sao Tome and Principe|1961|1590|53.1||64600
Sao Tome and Principe|1962|1680|53.7||64500
Sao Tome and Principe|1963|1770|54.3||64200
Sao Tome and Principe|1964|1860|54.9||64300
Sao Tome and Principe|1965|1940|55.5||64900
Sao Tome and Principe|1966|2040|56.1||66200
Sao Tome and Principe|1967|2120|56.6||68000
Sao Tome and Principe|1968|2190|57.2||70300
Sao Tome and Principe|1969|2260|57.8||72500
Sao Tome and Principe|1970|2330|58.5||74600
Sao Tome and Principe|1971|2400|59.2||76300
Sao Tome and Principe|1972|2390|59.9||77900
Sao Tome and Principe|1973|2360|60.5||79500
Sao Tome and Principe|1974|2440|61.0||81100
Sao Tome and Principe|1975|2490|61.6||83100
Sao Tome and Principe|1976|2440|62.1||85500
Sao Tome and Principe|1977|2900|62.6||88100
Sao Tome and Principe|1978|2880|62.9||90800
Sao Tome and Principe|1979|3250|63.1||93500
Sao Tome and Principe|1980|3120|63.0||95800
Sao Tome and Principe|1981|2710|62.8||97800
Sao Tome and Principe|1982|2730|62.6||99500
Sao Tome and Principe|1983|2560|62.3||101000
Sao Tome and Principe|1984|2340|62.1||103000
Sao Tome and Principe|1985|2490|62.4||105000
Sao Tome and Principe|1986|2280|62.8||107000
Sao Tome and Principe|1987|2160|63.1||110000
Sao Tome and Principe|1988|2140|63.2||113000
Sao Tome and Principe|1989|2150|62.3||116000
Sao Tome and Principe|1990|2040|63.3|5.79|119000
Sao Tome and Principe|1991|2020|63.4|5.96|122000
Sao Tome and Principe|1992|2000|63.5|6.26|125000
Sao Tome and Principe|1993|1990|63.5|6.26|127000
Sao Tome and Principe|1994|2000|63.7|6.23|129000
Sao Tome and Principe|1995|2000|63.8|6.34|132000
Sao Tome and Principe|1996|1990|63.6|6.48|134000
Sao Tome and Principe|1997|1970|63.7|6.74|136000
Sao Tome and Principe|1998|1980|63.8|6.92|138000
Sao Tome and Principe|1999|1990|64.2|6.97|140000
Sao Tome and Principe|2000|1960|64.6|7.14|142000
Sao Tome and Principe|2001|1970|65.0|7.18|145000
Sao Tome and Principe|2002|1980|65.3|7.33|147000
Sao Tome and Principe|2003|2070|65.8|7.48|150000
Sao Tome and Principe|2004|2110|66.0|7.53|154000
Sao Tome and Principe|2005|2200|66.1|7.81|157000
Sao Tome and Principe|2006|2340|66.8|8.03|162000
Sao Tome and Principe|2007|2350|67.3|7.96|166000
Sao Tome and Principe|2008|2470|67.7|8.2|171000
Sao Tome and Principe|2009|2460|68.4|8.45|176000
Sao Tome and Principe|2010|2560|68.9|8.52|180000
Sao Tome and Principe|2011|2610|69.3|8.76|185000
Sao Tome and Principe|2012|2640|69.3|9.29|188000
Sao Tome and Principe|2013|2710|69.7|9.38|192000
Sao Tome and Principe|2014|2840|70.0|9.53|196000
Sao Tome and Principe|2015|2890|70.3|9.74|199000
Sao Tome and Principe|2016|2950|70.6|9.96|203000
Sao Tome and Principe|2017|3010|66.9||207000
Sao Tome and Principe|2018|3030|67.1||211000
Sao Tome and Principe|2019|3050|67.3||215000
Sao Tome and Principe|2020|3090|67.5||219000
Sao Tome and Principe|2021|3140|67.7||223000
Sao Tome and Principe|2022|3220|67.8||228000
Sao Tome and Principe|2023|3290|68.0||232000
Sao Tome and Principe|2024|3370|68.2||237000
Sao Tome and Principe|2025|3450|68.3||242000
Sao Tome and Principe|2026|3530|68.5||247000
Sao Tome and Principe|2027|3610|68.7||252000
Sao Tome and Principe|2028|3690|68.8||257000
Sao Tome and Principe|2029|3770|69.0||263000
Sao Tome and Principe|2030|3850|69.2||268000
Sao Tome and Principe|2031|3930|69.3||274000
Sao Tome and Principe|2032|4010|69.5||280000
Sao Tome and Principe|2033|4100|69.6||285000
Sao Tome and Principe|2034|4180|69.8||291000
Sao Tome and Principe|2035|4260|70.0||297000
Sao Tome and Principe|2036|4350|70.1||303000
Sao Tome and Principe|2037|4440|70.3||310000
Sao Tome and Principe|2038|4530|70.4||316000
Sao Tome and Principe|2039|4620|70.6||322000
Sao Tome and Principe|2040|4720|70.7||328000
Sao Tome and Principe|2041||70.9||335000
Sao Tome and Principe|2042||71.0||341000
Sao Tome and Principe|2043||71.2||348000
Sao Tome and Principe|2044||71.3||354000
Sao Tome and Principe|2045||71.5||361000
Sao Tome and Principe|2046||71.6||367000
Sao Tome and Principe|2047||71.8||374000
Sao Tome and Principe|2048||71.9||381000
Sao Tome and Principe|2049||72.0||387000
Sao Tome and Principe|2050||72.2||394000
Sao Tome and Principe|2051||72.3||401000
Sao Tome and Principe|2052||72.5||408000
Sao Tome and Principe|2053||72.6||415000
Sao Tome and Principe|2054||72.8||421000
Sao Tome and Principe|2055||72.9||428000
Sao Tome and Principe|2056||73.0||435000
Sao Tome and Principe|2057||73.2||442000
Sao Tome and Principe|2058||73.3||449000
Sao Tome and Principe|2059||73.5||456000
Sao Tome and Principe|2060||73.6||462000
Sao Tome and Principe|2061||73.8||469000
Sao Tome and Principe|2062||73.9||476000
Sao Tome and Principe|2063||74.1||483000
Sao Tome and Principe|2064||74.2||490000
Sao Tome and Principe|2065||74.3||497000
Sao Tome and Principe|2066||74.5||503000
Sao Tome and Principe|2067||74.6||510000
Sao Tome and Principe|2068||74.8||517000
Sao Tome and Principe|2069||74.9||524000
Sao Tome and Principe|2070||75.1||531000
Sao Tome and Principe|2071||75.2||538000
Sao Tome and Principe|2072||75.3||544000
Sao Tome and Principe|2073||75.5||551000
Sao Tome and Principe|2074||75.6||558000
Sao Tome and Principe|2075||75.8||564000
Sao Tome and Principe|2076||75.9||571000
Sao Tome and Principe|2077||76.1||578000
Sao Tome and Principe|2078||76.2||584000
Sao Tome and Principe|2079||76.4||591000
Sao Tome and Principe|2080||76.5||597000
Sao Tome and Principe|2081||76.7||603000
Sao Tome and Principe|2082||76.8||610000
Sao Tome and Principe|2083||76.9||616000
Sao Tome and Principe|2084||77.1||622000
Sao Tome and Principe|2085||77.2||628000
Sao Tome and Principe|2086||77.4||634000
Sao Tome and Principe|2087||77.5||640000
Sao Tome and Principe|2088||77.7||646000
Sao Tome and Principe|2089||77.8||651000
Sao Tome and Principe|2090||77.9||657000
Sao Tome and Principe|2091||78.1||663000
Sao Tome and Principe|2092||78.2||668000
Sao Tome and Principe|2093||78.3||673000
Sao Tome and Principe|2094||78.5||679000
Sao Tome and Principe|2095||78.6||684000
Sao Tome and Principe|2096||78.8||689000
Sao Tome and Principe|2097||78.9||694000
Sao Tome and Principe|2098||79.0||699000
Sao Tome and Principe|2099||79.2||703000
Sao Tome and Principe|2100||79.3||708000
Saudi Arabia|1800|2370|32.1||2000000
Saudi Arabia|1801|2370|32.1||2000000
Saudi Arabia|1802|2370|32.1||2010000
Saudi Arabia|1803|2370|32.1||2010000
Saudi Arabia|1804|2370|32.1||2020000
Saudi Arabia|1805|2370|32.1||2020000
Saudi Arabia|1806|2370|32.1||2030000
Saudi Arabia|1807|2380|32.1||2030000
Saudi Arabia|1808|2380|32.1||2040000
Saudi Arabia|1809|2380|32.1||2040000
Saudi Arabia|1810|2380|32.1||2050000
Saudi Arabia|1811|2380|32.1||2050000
Saudi Arabia|1812|2390|32.1||2050000
Saudi Arabia|1813|2390|32.1||2060000
Saudi Arabia|1814|2390|32.1||2060000
Saudi Arabia|1815|2390|32.1||2070000
Saudi Arabia|1816|2390|32.1||2070000
Saudi Arabia|1817|2390|32.1||2080000
Saudi Arabia|1818|2390|32.1||2080000
Saudi Arabia|1819|2400|32.1||2090000
Saudi Arabia|1820|2400|32.1||2090000
Saudi Arabia|1821|2400|32.1||2100000
Saudi Arabia|1822|2400|32.1||2100000
Saudi Arabia|1823|2410|32.1||2110000
Saudi Arabia|1824|2410|32.1||2110000
Saudi Arabia|1825|2410|32.1||2110000
Saudi Arabia|1826|2410|32.1||2120000
Saudi Arabia|1827|2410|32.1||2120000
Saudi Arabia|1828|2410|32.1||2130000
Saudi Arabia|1829|2420|32.1||2130000
Saudi Arabia|1830|2420|32.1||2140000
Saudi Arabia|1831|2420|32.1||2140000
Saudi Arabia|1832|2420|32.1||2150000
Saudi Arabia|1833|2420|32.1||2150000
Saudi Arabia|1834|2430|32.1||2160000
Saudi Arabia|1835|2430|32.1||2160000
Saudi Arabia|1836|2430|32.1||2170000
Saudi Arabia|1837|2430|32.1||2170000
Saudi Arabia|1838|2430|32.1||2180000
Saudi Arabia|1839|2440|32.1||2180000
Saudi Arabia|1840|2440|32.1||2190000
Saudi Arabia|1841|2440|32.1||2190000
Saudi Arabia|1842|2440|32.1||2200000
Saudi Arabia|1843|2440|32.1||2200000
Saudi Arabia|1844|2450|32.1||2210000
Saudi Arabia|1845|2450|32.1||2210000
Saudi Arabia|1846|2450|32.1||2220000
Saudi Arabia|1847|2450|32.1||2220000
Saudi Arabia|1848|2450|32.1||2230000
Saudi Arabia|1849|2450|32.1||2230000
Saudi Arabia|1850|2460|32.1||2240000
Saudi Arabia|1851|2460|32.1||2230000
Saudi Arabia|1852|2460|32.1||2230000
Saudi Arabia|1853|2460|32.1||2230000
Saudi Arabia|1854|2460|32.1||2230000
Saudi Arabia|1855|2470|32.1||2230000
Saudi Arabia|1856|2470|32.1||2230000
Saudi Arabia|1857|2470|32.1||2220000
Saudi Arabia|1858|2470|32.1||2220000
Saudi Arabia|1859|2470|32.1||2220000
Saudi Arabia|1860|2480|32.1||2220000
Saudi Arabia|1861|2480|32.1||2220000
Saudi Arabia|1862|2480|32.1||2220000
Saudi Arabia|1863|2480|32.1||2210000
Saudi Arabia|1864|2480|32.1||2210000
Saudi Arabia|1865|2490|32.1||2210000
Saudi Arabia|1866|2490|32.1||2210000
Saudi Arabia|1867|2490|32.1||2210000
Saudi Arabia|1868|2490|32.1||2200000
Saudi Arabia|1869|2490|32.1||2200000
Saudi Arabia|1870|2500|32.1||2200000
Saudi Arabia|1871|2500|32.2||2200000
Saudi Arabia|1872|2510|32.2||2200000
Saudi Arabia|1873|2520|32.3||2190000
Saudi Arabia|1874|2530|32.4||2190000
Saudi Arabia|1875|2540|32.5||2190000
Saudi Arabia|1876|2550|32.5||2190000
Saudi Arabia|1877|2550|32.6||2190000
Saudi Arabia|1878|2560|32.7||2180000
Saudi Arabia|1879|2570|32.7||2180000
Saudi Arabia|1880|2580|32.8||2180000
Saudi Arabia|1881|2590|32.9||2180000
Saudi Arabia|1882|2600|32.9||2180000
Saudi Arabia|1883|2610|33.0||2170000
Saudi Arabia|1884|2610|33.1||2170000
Saudi Arabia|1885|2620|33.1||2170000
Saudi Arabia|1886|2630|33.2||2170000
Saudi Arabia|1887|2640|33.3||2160000
Saudi Arabia|1888|2650|33.4||2160000
Saudi Arabia|1889|2660|33.4||2160000
Saudi Arabia|1890|2670|33.5||2160000
Saudi Arabia|1891|2680|33.6||2160000
Saudi Arabia|1892|2680|33.6||2150000
Saudi Arabia|1893|2690|33.7||2150000
Saudi Arabia|1894|2700|33.8||2150000
Saudi Arabia|1895|2710|33.9||2150000
Saudi Arabia|1896|2720|33.9||2140000
Saudi Arabia|1897|2730|34.0||2140000
Saudi Arabia|1898|2740|34.1||2140000
Saudi Arabia|1899|2750|34.1||2140000
Saudi Arabia|1900|2760|34.2||2140000
Saudi Arabia|1901|2770|34.3||2140000
Saudi Arabia|1902|2780|34.3||2150000
Saudi Arabia|1903|2780|34.4||2150000
Saudi Arabia|1904|2790|34.5||2160000
Saudi Arabia|1905|2800|34.5||2170000
Saudi Arabia|1906|2810|34.6||2180000
Saudi Arabia|1907|2820|34.7||2180000
Saudi Arabia|1908|2830|34.8||2190000
Saudi Arabia|1909|2840|34.8||2200000
Saudi Arabia|1910|2850|34.9||2210000
Saudi Arabia|1911|2860|35.0||2220000
Saudi Arabia|1912|2870|35.0||2230000
Saudi Arabia|1913|2880|35.1||2240000
Saudi Arabia|1914|2980|35.2||2250000
Saudi Arabia|1915|3090|35.3||2270000
Saudi Arabia|1916|3200|35.3||2280000
Saudi Arabia|1917|3320|35.4||2290000
Saudi Arabia|1918|3440|29.4||2310000
Saudi Arabia|1919|3560|35.5||2330000
Saudi Arabia|1920|3690|35.6||2360000
Saudi Arabia|1921|3820|35.7||2380000
Saudi Arabia|1922|3960|35.8||2400000
Saudi Arabia|1923|4100|35.8||2420000
Saudi Arabia|1924|4250|35.9||2440000
Saudi Arabia|1925|4410|36.0||2470000
Saudi Arabia|1926|4570|36.0||2490000
Saudi Arabia|1927|4730|36.1||2510000
Saudi Arabia|1928|4900|36.2||2530000
Saudi Arabia|1929|5080|36.2||2560000
Saudi Arabia|1930|5260|36.3||2580000
Saudi Arabia|1931|5450|36.4||2610000
Saudi Arabia|1932|5650|36.5||2630000
Saudi Arabia|1933|5850|36.5||2650000
Saudi Arabia|1934|6070|36.6||2680000
Saudi Arabia|1935|6280|36.7||2700000
Saudi Arabia|1936|6510|36.7||2730000
Saudi Arabia|1937|6750|36.8||2750000
Saudi Arabia|1938|6990|36.9||2780000
Saudi Arabia|1939|7240|36.9||2800000
Saudi Arabia|1940|7510|37.0||2830000
Saudi Arabia|1941|7780|37.1||2860000
Saudi Arabia|1942|8060|37.1||2880000
Saudi Arabia|1943|8350|37.2||2910000
Saudi Arabia|1944|8650|37.3||2930000
Saudi Arabia|1945|8960|37.4||2960000
Saudi Arabia|1946|9290|39.5||2990000
Saudi Arabia|1947|9620|41.6||3020000
Saudi Arabia|1948|9970|43.8||3040000
Saudi Arabia|1949|10300|46.0||3080000
Saudi Arabia|1950|10700|48.1||3120000
Saudi Arabia|1951|11400|48.5||3200000
Saudi Arabia|1952|11800|49.2||3280000
Saudi Arabia|1953|12800|49.8||3370000
Saudi Arabia|1954|14000|50.5||3460000
Saudi Arabia|1955|14000|51.2||3560000
Saudi Arabia|1956|14800|51.9||3650000
Saudi Arabia|1957|15000|52.5||3750000
Saudi Arabia|1958|15400|53.2||3860000
Saudi Arabia|1959|16600|53.9||3970000
Saudi Arabia|1960|17800|54.6||4090000
Saudi Arabia|1961|19500|55.3||4220000
Saudi Arabia|1962|21300|56.0||4360000
Saudi Arabia|1963|22600|56.8||4520000
Saudi Arabia|1964|24000|57.6||4680000
Saudi Arabia|1965|26200|58.5||4840000
Saudi Arabia|1966|29200|59.4||5020000
Saudi Arabia|1967|30900|60.5||5200000
Saudi Arabia|1968|32800|61.6||5390000
Saudi Arabia|1969|34300|62.9||5600000
Saudi Arabia|1970|36400|64.2||5840000
Saudi Arabia|1971|40500|64.9||6100000
Saudi Arabia|1972|45400|65.8||6390000
Saudi Arabia|1973|52700|66.7||6710000
Saudi Arabia|1974|58900|67.6||7050000
Saudi Arabia|1975|56300|68.3||7420000
Saudi Arabia|1976|57800|68.9||7800000
Saudi Arabia|1977|62300|69.5||8210000
Saudi Arabia|1978|61600|69.9||8650000
Saudi Arabia|1979|61200|70.1||9140000
Saudi Arabia|1980|63000|70.7||9690000
Saudi Arabia|1981|63900|71.1||10300000
Saudi Arabia|1982|61300|71.3||11000000
Saudi Arabia|1983|51700|71.5||11700000
Saudi Arabia|1984|48800|71.5||12400000
Saudi Arabia|1985|43000|71.6||13100000
Saudi Arabia|1986|38500|71.7||13800000
Saudi Arabia|1987|38500|71.8||14400000
Saudi Arabia|1988|38100|71.9||15100000
Saudi Arabia|1989|38000|71.9||15700000
Saudi Arabia|1990|42700|71.7|67.3|16200000
Saudi Arabia|1991|47500|72.2|68.8|16800000
Saudi Arabia|1992|48000|72.6|69.3|17300000
Saudi Arabia|1993|46000|73.0|69.7|17800000
Saudi Arabia|1994|45100|73.3|70.2|18200000
Saudi Arabia|1995|44200|73.6|71.0|18600000
Saudi Arabia|1996|44400|73.8|72.5|19000000
Saudi Arabia|1997|44100|74.0|73.5|19400000
Saudi Arabia|1998|44500|74.3|75.6|19800000
Saudi Arabia|1999|41900|74.5|79.2|20200000
Saudi Arabia|2000|43300|74.7|80.5|20700000
Saudi Arabia|2001|41700|74.8|83.2|21200000
Saudi Arabia|2002|39400|74.7|87.1|21800000
Saudi Arabia|2003|42500|74.7|89.9|22500000
Saudi Arabia|2004|44600|74.8|93.0|23100000
Saudi Arabia|2005|45700|74.7|95.9|23800000
Saudi Arabia|2006|45700|74.7|99.0|24500000
Saudi Arabia|2007|45300|74.7|102.0|25200000
Saudi Arabia|2008|46800|74.7|105.0|25900000
Saudi Arabia|2009|44500|74.7|111.0|26600000
Saudi Arabia|2010|45400|74.8|116.0|27400000
Saudi Arabia|2011|48500|75.0|135.0|28300000
Saudi Arabia|2012|49500|75.3|137.0|29200000
Saudi Arabia|2013|49400|75.7|133.0|30100000
Saudi Arabia|2014|49700|76.0|131.0|30900000
Saudi Arabia|2015|50500|76.2|130.0|31700000
Saudi Arabia|2016|50200|76.6|129.0|32400000
Saudi Arabia|2017|48800|76.9||33100000
Saudi Arabia|2018|49000|77.0||33700000
Saudi Arabia|2019|48100|77.1||34300000
Saudi Arabia|2020|48200|77.3||34800000
Saudi Arabia|2021|48300|77.4||35300000
Saudi Arabia|2022|48500|77.6||35800000
Saudi Arabia|2023|48700|77.8||36300000
Saudi Arabia|2024|49000|77.9||36800000
Saudi Arabia|2025|49200|78.1||37200000
Saudi Arabia|2026|49600|78.2||37700000
Saudi Arabia|2027|50100|78.3||38100000
Saudi Arabia|2028|50700|78.5||38500000
Saudi Arabia|2029|51400|78.6||38900000
Saudi Arabia|2030|52300|78.8||39300000
Saudi Arabia|2031|53200|78.9||39700000
Saudi Arabia|2032|54200|79.1||40100000
Saudi Arabia|2033|55300|79.2||40400000
Saudi Arabia|2034|56400|79.4||40800000
Saudi Arabia|2035|57600|79.5||41100000
Saudi Arabia|2036|58800|79.7||41400000
Saudi Arabia|2037|59900|79.8||41700000
Saudi Arabia|2038|61200|80.0||41900000
Saudi Arabia|2039|62400|80.1||42200000
Saudi Arabia|2040|63700|80.3||42500000
Saudi Arabia|2041||80.4||42700000
Saudi Arabia|2042||80.6||43000000
Saudi Arabia|2043||80.7||43200000
Saudi Arabia|2044||80.9||43400000
Saudi Arabia|2045||81.0||43600000
Saudi Arabia|2046||81.2||43900000
Saudi Arabia|2047||81.3||44100000
Saudi Arabia|2048||81.5||44200000
Saudi Arabia|2049||81.7||44400000
Saudi Arabia|2050||81.8||44600000
Saudi Arabia|2051||82.0||44700000
Saudi Arabia|2052||82.1||44800000
Saudi Arabia|2053||82.3||44900000
Saudi Arabia|2054||82.4||45000000
Saudi Arabia|2055||82.6||45100000
Saudi Arabia|2056||82.7||45200000
Saudi Arabia|2057||82.9||45300000
Saudi Arabia|2058||83.0||45300000
Saudi Arabia|2059||83.2||45300000
Saudi Arabia|2060||83.3||45300000
Saudi Arabia|2061||83.4||45400000
Saudi Arabia|2062||83.6||45300000
Saudi Arabia|2063||83.7||45300000
Saudi Arabia|2064||83.9||45300000
Saudi Arabia|2065||84.0||45300000
Saudi Arabia|2066||84.1||45200000
Saudi Arabia|2067||84.3||45200000
Saudi Arabia|2068||84.4||45100000
Saudi Arabia|2069||84.5||45000000
Saudi Arabia|2070||84.7||45000000
Saudi Arabia|2071||84.8||44900000
Saudi Arabia|2072||84.9||44800000
Saudi Arabia|2073||85.1||44800000
Saudi Arabia|2074||85.2||44700000
Saudi Arabia|2075||85.3||44600000
Saudi Arabia|2076||85.5||44500000
Saudi Arabia|2077||85.6||44400000
Saudi Arabia|2078||85.7||44400000
Saudi Arabia|2079||85.8||44300000
Saudi Arabia|2080||86.0||44200000
Saudi Arabia|2081||86.1||44100000
Saudi Arabia|2082||86.2||44100000
Saudi Arabia|2083||86.3||44000000
Saudi Arabia|2084||86.5||43900000
Saudi Arabia|2085||86.6||43800000
Saudi Arabia|2086||86.7||43700000
Saudi Arabia|2087||86.8||43600000
Saudi Arabia|2088||86.9||43500000
Saudi Arabia|2089||87.0||43500000
Saudi Arabia|2090||87.1||43400000
Saudi Arabia|2091||87.2||43300000
Saudi Arabia|2092||87.3||43200000
Saudi Arabia|2093||87.5||43100000
Saudi Arabia|2094||87.6||42900000
Saudi Arabia|2095||87.7||42800000
Saudi Arabia|2096||87.8||42700000
Saudi Arabia|2097||87.9||42600000
Saudi Arabia|2098||88.0||42500000
Saudi Arabia|2099||88.0||42400000
Saudi Arabia|2100||88.2||42200000
Senegal|1800|497|25.2||1010000
Senegal|1801|497|25.2||1010000
Senegal|1802|497|25.2||1010000
Senegal|1803|497|25.2||1010000
Senegal|1804|497|25.2||1010000
Senegal|1805|497|25.2||1010000
Senegal|1806|498|25.2||1010000
Senegal|1807|498|25.2||1010000
Senegal|1808|498|25.2||1010000
Senegal|1809|498|25.2||1010000
Senegal|1810|498|25.2||1010000
Senegal|1811|498|25.2||1010000
Senegal|1812|498|25.2||1010000
Senegal|1813|498|25.2||1010000
Senegal|1814|498|25.2||1010000
Senegal|1815|498|25.2||1010000
Senegal|1816|498|25.2||1010000
Senegal|1817|498|25.2||1010000
Senegal|1818|498|25.2||1010000
Senegal|1819|499|25.2||1010000
Senegal|1820|499|25.2||1010000
Senegal|1821|501|25.2||1010000
Senegal|1822|503|25.2||1000000
Senegal|1823|506|25.2||1000000
Senegal|1824|508|25.2||999000
Senegal|1825|511|25.2||996000
Senegal|1826|513|25.2||994000
Senegal|1827|516|25.2||991000
Senegal|1828|518|25.2||988000
Senegal|1829|521|25.2||986000
Senegal|1830|523|25.2||983000
Senegal|1831|526|25.2||980000
Senegal|1832|528|25.2||978000
Senegal|1833|531|25.2||975000
Senegal|1834|533|25.2||973000
Senegal|1835|536|25.2||970000
Senegal|1836|539|25.2||967000
Senegal|1837|541|25.2||965000
Senegal|1838|544|25.2||962000
Senegal|1839|546|25.2||960000
Senegal|1840|549|25.2||957000
Senegal|1841|552|25.2||954000
Senegal|1842|554|25.2||952000
